,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1722009315000,0.0,13.0,0.0,8.0,0.0,0.0,0.0,0.0,,3.0,18.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,804.0,49.0,156.0,40.0,59.0,56.0,45.0,,1.0
1722009320000,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,804.0,53.0,38.0,36.0,2790.0,50.0,47.0,,0.0
1722009325000,0.0,10.0,8.0,0.0,7.0,6.0,8.0,9.0,,1.0,15.0,1.0,10.0,1.0,10.0,1.0,10.0,10.0,,0.0,-9.223372036854776e+18,737.0,237176000.0,45.0,525.0,622.0,207529000.0,207529000.0,,0.0
1722009330000,0.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,,1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.0,-9.223372036854776e+18,606.0,45.0,80.0,36.0,47.0,75.0,49.0,,0.0
1722009335000,0.0,10.0,1.0,8.0,2.0,2.0,0.0,0.0,,1.0,15.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,0.0,-9.223372036854776e+18,804.0,73.0,1557.0,26.0,39.0,30.0,49.0,,0.0
1722009340000,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,804.0,39.0,39.0,38.0,38.0,37.0,41.0,,0.0
1722009345000,0.0,9.0,7.0,1.0,4.0,1.0,6.0,3.0,,20.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,834.0,454.0,52.0,808.0,108.0,469.0,298.0,,179.0
1722009350000,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,-9.223372036854776e+18,673.0,49.0,38.0,41.0,38.0,63.0,41.0,,0.0
1722009355000,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,,1.0,17.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,808.0,38.0,1009.0,68.0,75.0,42.0,40.0,,0.0
1722009360000,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,935.0,40.0,251.0,89.0,54.0,46.0,39.0,,0.0
1722009365000,0.0,7.0,9.0,3.0,6.0,4.0,9.0,9.0,,1.0,14.0,1.0,10.0,1.0,1.0,1.0,8.0,1.0,,0.0,-9.223372036854776e+18,670.0,1550.0,46.0,794.0,398.0,266823000.0,1368.0,,0.0
1722009370000,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,606.0,38.0,52.0,79.0,37.0,55.0,38.0,,0.0
1722009375000,0.0,13.0,0.0,7.0,2.0,1.0,0.0,2.0,,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,1306.0,45.0,354.0,119.0,58.0,44.0,42.0,,1.0
1722009380000,0.0,9.0,0.0,1.0,0.0,1.0,1.0,2.0,,1.0,15.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,-9.223372036854776e+18,1004.0,58.0,301.0,39.0,67.0,46.0,2899.0,,0.0
1722009385000,0.0,13.0,6.0,0.0,5.0,3.0,6.0,6.0,,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,1004.0,756.0,53.0,231936000.0,164.0,464.0,184.0,,0.0
1722009390000,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854776e+18,1009.0,198.0,40.0,39.0,57.0,50.0,46.0,,0.0
1722009395000,0.0,11.0,0.0,6.0,1.0,0.0,0.0,1.0,,1.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,-9.223372036854776e+18,673.0,50.0,1170.0,44.0,37.0,46.0,54.0,,0.0
1722009400000,0.0,14.0,3.0,1.0,2.0,0.0,2.0,3.0,,1.0,20.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,0.0,-9.223372036854775e+18,1186.0,80.0,48.0,45.0,61.0,36.0,100.0,,0.0
1722009405000,0.0,15.0,9.0,5.0,8.0,8.0,9.0,9.0,,1.0,22.0,1.0,10.0,2.0,1.0,1.0,10.0,10.0,,0.0,-9.223372036854775e+18,1069.0,505.0,451.0,266823000.0,3951.0,1550.0,266823000.0,,0.0
1722009410000,0.0,11.0,2.0,3.0,0.0,1.0,1.0,1.0,,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854775e+18,502.0,53.0,121.0,45.0,39.0,47.0,35.0,,0.0
1722009415000,0.0,8.0,2.0,9.0,4.0,0.0,2.0,0.0,,1.0,14.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,0.0,-9.223372036854775e+18,505.0,150.0,1374.0,60.0,39.0,101.0,40.0,,0.0
1722009420000,0.0,12.0,1.0,1.0,3.0,0.0,0.0,0.0,,1.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854775e+18,603.0,101.0,120.0,29647000.0,38.0,42.0,80.0,,0.0
1722009425000,0.0,10.0,6.0,3.0,1.0,4.0,7.0,8.0,,1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,0.0,-9.223372036854775e+18,670.0,808.0,44.0,184.0,266.0,1411.0,177882000.0,,0.0
1722009430000,0.0,10.0,0.0,1.0,1.0,2.0,1.0,2.0,,1.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,0.0,-9.223372036854775e+18,865.0,46.0,40.0,38.0,80.0,80.0,29647000.0,,0.0
1722009435000,0.0,10.0,6.0,9.0,3.0,0.0,7.0,2.0,,1.0,15.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854775e+18,795.0,303.0,268.0,190.0,41.0,301.0,150.0,,0.0
1722009440000,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,-9.223372036854775e+18,653.0,100.0,121.0,43.0,24.0,50.0,47.0,,0.0
1722009445000,,,9.0,,,3.0,9.0,8.0,,,,,10.0,,,1.0,8.0,1.0,,,,,266823000.0,,,398.0,266823000.0,266823000.0,,
1722009485000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722009490000,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854776e+18,279.0,2018.0,62.0,13506.0,11073.0,12041000.0,7807.0,193.0,58.0
1722009495000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,100.0,39.0,65.0,84.0,42.0,74.0,56.0,64.0,0.0
1722009500000,0.0,13.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,20.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,-9.223372036854776e+18,2337.0,41.0,115.0,39.0,38.0,39.0,52.0,88941000.0,2.0
1722009505000,0.0,9.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,16.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,402.0,43.0,26.0,158.0,718.0,39.0,52.0,45.0,1.0
1722009510000,0.0,10.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,20.0,17.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,7.0,0.0,-9.223372036854776e+18,457.0,41.0,118588000.0,48.0,46.0,91.0,101.0,54.0,0.0
1722009515000,0.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,19.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,1304.0,1191.0,50.0,46.0,39.0,27.0,58.0,97.0,0.0
1722009520000,0.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,9.0,10.0,1.0,0.0,-9.223372036854776e+18,812.0,32.0,55.0,39.0,30.0,51.0,169.0,55.0,0.0
1722009525000,0.0,9.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,624.0,51.0,43.0,44.0,37.0,44.0,40.0,49.0,0.0
1722009530000,0.0,9.0,0.0,8.0,2.0,2.0,1.0,1.0,0.0,3.0,15.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,-9.223372036854776e+18,552.0,39.0,266823000.0,38.0,93.0,40.0,41.0,23.0,0.0
1722009535000,0.0,10.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,17.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,904.0,88941000.0,43.0,46.0,27.0,53.0,41.0,143.0,0.0
1722009540000,0.0,11.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,18.0,18.0,1.0,1.0,1.0,1.0,1.0,8.0,10.0,1.0,0.0,-9.223372036854776e+18,836.0,58.0,151.0,43.0,35.0,46.0,183.0,59.0,0.0
1722009545000,0.0,9.0,0.0,0.0,5.0,8.0,0.0,1.0,0.0,1.0,16.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,603.0,42.0,52.0,27.0,141.0,63.0,57.0,44.0,0.0
1722009550000,0.0,11.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,3.0,0.0,-9.223372036854776e+18,737.0,58.0,404.0,53.0,34.0,38.0,63.0,100.0,0.0
1722009555000,0.0,10.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,408.0,335.0,58.0,43.0,39.0,42.0,47.0,51.0,0.0
1722009560000,0.0,9.0,0.0,8.0,0.0,1.0,5.0,5.0,1.0,5.0,16.0,2.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,0.0,-9.223372036854776e+18,670.0,54.0,536.0,52.0,64.0,335.0,505.0,40.0,0.0
1722009565000,0.0,12.0,0.0,2.0,5.0,7.0,1.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,1277.0,50.0,45.0,150.0,768.0,38.0,48.0,50.0,0.0
1722009570000,0.0,11.0,1.0,7.0,3.0,2.0,0.0,4.0,0.0,22.0,18.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,7.0,0.0,-9.223372036854776e+18,552.0,51.0,50.0,233.0,50.0,59.0,194.0,46.0,0.0
1722009575000,0.0,11.0,7.0,2.0,1.0,1.0,5.0,4.0,9.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,670.0,808.0,46.0,47.0,37.0,81.0,126.0,603.0,0.0
1722009580000,0.0,10.0,1.0,0.0,0.0,1.0,2.0,6.0,2.0,2.0,17.0,1.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,0.0,-9.223372036854776e+18,402.0,42.0,50.0,43.0,55.0,57.0,201.0,41.0,0.0
1722009585000,0.0,11.0,0.0,0.0,9.0,9.0,0.0,2.0,5.0,12.0,18.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,1100.0,89.0,42.0,808.0,2538.0,40.0,100.0,251.0,0.0
1722009590000,0.0,12.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,-9.223372036854776e+18,348.0,29647000.0,59294000.0,41.0,69.0,38.0,35.0,50.0,0.0
1722009595000,0.0,15.0,7.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,1459.0,266823000.0,80.0,33.0,39.0,37.0,48.0,315.0,0.0
1722009600000,0.0,9.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,1.0,0.0,-9.223372036854776e+18,1357.0,56.0,57.0,40.0,55.0,124.0,1253.0,39.0,0.0
1722009605000,0.0,12.0,1.0,0.0,9.0,9.0,0.0,1.0,0.0,9.0,19.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,670.0,126.0,42.0,552.0,2549.0,39.0,43.0,47.0,0.0
1722009610000,0.0,10.0,0.0,9.0,0.0,0.0,3.0,5.0,0.0,16.0,16.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,7.0,0.0,-9.223372036854776e+18,552.0,40.0,1164.0,41.0,44.0,35.0,120.0,101.0,8.0
1722009615000,0.0,15.0,8.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,1277.0,177882000.0,42.0,59.0,30.0,40.0,46.0,100.0,0.0
1722009620000,0.0,10.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,16.0,1.0,3.0,1.0,1.0,1.0,3.0,9.0,1.0,0.0,-9.223372036854776e+18,1186.0,80.0,104.0,45.0,81.0,43.0,215.0,42.0,0.0
1722009625000,0.0,9.0,2.0,2.0,6.0,9.0,3.0,7.0,1.0,1.0,15.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,737.0,69.0,79.0,28.0,35.0,45.0,552.0,84.0,0.0
1722009630000,0.0,10.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,23.0,17.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,3.0,0.0,-9.223372036854776e+18,673.0,79.0,552.0,79.0,36.0,36.0,48.0,122.0,0.0
1722009635000,0.0,10.0,9.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,454.0,1913.0,101.0,39.0,47.0,50.0,46.0,101.0,0.0
1722009640000,0.0,8.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,0.0,-9.223372036854776e+18,452.0,2105.0,46.0,44.0,46.0,40.0,955.0,46.0,0.0
1722009645000,0.0,13.0,1.0,5.0,7.0,6.0,1.0,0.0,1.0,4.0,20.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,-9.223372036854776e+18,929.0,50.0,150.0,1704.0,800.0,113.0,48.0,48.0,0.0
1722009650000,0.0,8.0,0.0,4.0,0.0,0.0,1.0,2.0,5.0,1.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,-9.223372036854776e+18,669.0,41.0,248.0,43.0,49.0,44.0,43.0,39.0,1.0
1722009655000,0.0,14.0,10.0,2.0,1.0,1.0,3.0,1.0,3.0,6.0,21.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,875.0,296470000.0,95.0,39.0,36.0,160.0,160.0,151.0,0.0
1722009660000,0.0,8.0,2.0,0.0,4.0,5.0,6.0,9.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,6.0,10.0,1.0,0.0,-9.223372036854776e+18,563.0,67.0,65.0,114.0,36.0,229.0,401.0,153.0,0.0
1722009665000,0.0,9.0,1.0,0.0,8.0,8.0,0.0,1.0,0.0,1.0,16.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,673.0,46.0,38.0,1731.0,1731.0,52.0,47.0,71.0,0.0
1722009670000,0.0,9.0,0.0,8.0,2.0,3.0,2.0,1.0,0.0,9.0,15.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,482.0,38.0,469.0,43.0,39.0,39.0,47.0,54.0,0.0
1722009675000,0.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-9.223372036854776e+18,404.0,1004.0,47.0,56.0,42.0,50.0,49.0,36.0,0.0
1722009680000,0.0,10.0,3.0,0.0,2.0,4.0,2.0,5.0,2.0,1.0,17.0,1.0,2.0,1.0,1.0,1.0,5.0,10.0,1.0,0.0,-9.223372036854776e+18,402.0,80.0,52.0,23.0,39.0,40.0,331.0,80.0,0.0
1722009450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722009685000,,,,,9.0,9.0,1.0,3.0,,,,,,,10.0,10.0,1.0,1.0,,,,,,,1186.0,2482.0,37.0,101.0,,
