,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736825430000,8695.7,8418.61666666,8573.85,8604.15,8406.21666666,8534.01666666,8606.76666666,8627.73333333,8627.36666666,8603.68333333,8404.1,8314.71666666,8445.98333333,8606.68333333,8539.31666666,8573.58333333,8319.51666666,8651.48333333,8463.03333333,8493.33333333,8821.73333333,8527.1,8544.61666666,8584.96666666,8377.46666666,8445.18333333,8539.91666666,8257.03333333,8476.06666666,8632.4,8360.36666666,8534.53333333
1736825435000,8529.5,8492.25,8435.31666666,8624.91666666,8471.36666666,8505.76666666,8652.46666666,8692.06666666,8494.65,8637.01666666,8421.31666666,8352.03333333,8503.23333333,8575.1,8575.28333333,8547.33333333,8285.8,8599.21666666,8548.05,8569.55,8645.56666666,8417.2,8621.53333333,8458.26666666,8444.18333333,8312.83333333,8492.7,8275.65,8513.5,8691.98333333,8484.2,8491.75
1736825440000,8497.1,8461.35,8522.883333329999,8672.7,8443.31666666,8510.96666666,8656.5,8623.16666666,8545.05,8602.96666666,8438.68333333,8354.03333333,8499.76666666,8617.1,8508.58333333,8550.9,8303.46666666,8644.6,8518.633333329999,8546.6,8780.78333333,8480.8,8598.65,8558.83333333,8424.48333333,8478.66666666,8535.51666666,8314.7,8513.83333333,8622.78333333,8409.133333329999,8545.41666666
1736825445000,8522.53333333,8467.28333333,8525.46666666,8637.81666666,8462.31666666,8475.83333333,8615.33333333,8673.7,8555.08333333,8706.36666666,8400.81666666,8301.7,8459.86666666,8563.73333333,8611.83333333,8515.15,8256.75,8633.53333333,8504.71666666,8535.2,8792.01666666,8439.61666666,8585.883333329999,8498.9,8426.98333333,8450.43333333,8461.96666666,8249.78333333,8463.05,8687.5,8457.883333329999,8452.05
1736825450000,8741.48333333,8509.78333333,8535.18333333,8714.06666666,8471.73333333,8529.6,8631.633333329999,8704.71666666,8538.71666666,8695.85,8480.06666666,8321.58333333,8515.48333333,8651.05,8546.95,8629.21666666,8379.7,8650.11666666,8547.7,8586.633333329999,8708.06666666,8526.85,8637.98333333,8527.23333333,8462.28333333,8423.93333333,8526.35,8321.53333333,8482.68333333,8756.48333333,8495.26666666,8529.65
1736825455000,8517.31666666,8381.85,8614.86666666,8605.66666666,8334.93333333,8559.1,8536.86666666,8551.08333333,8626.4,8507.6,8336.633333329999,8243.3,8361.383333329999,8691.883333329999,8429.65,8598.16666666,8341.18333333,8617.58333333,8423.93333333,8464.85,8742.4,8539.35,8509.58333333,8594.9,8331.93333333,8463.93333333,8548.08333333,8197.36666666,8405.65,8552.16666666,8351.0,8537.18333333
1736825460000,8488.93333333,8363.86666666,8432.86666666,8437.53333333,8369.7,8387.133333329999,8515.93333333,8595.71666666,8411.6,8480.65,8315.7,8228.61666666,8391.56666666,8505.5,8499.98333333,8426.33333333,8180.83333333,8522.8,8406.5,8443.3,8652.25,8336.23333333,8492.85,8358.18333333,8319.55,8328.58333333,8391.73333333,8167.75,8389.28333333,8540.23333333,8379.883333329999,8392.11666666
1736825465000,8654.56666666,8422.25,8445.05,8643.05,8466.633333329999,8344.21666666,8593.75,8778.85,8445.633333329999,8633.78333333,8367.55,8263.4,8471.48333333,8483.65,8505.75,8382.56666666,8164.31666666,8549.1,8455.51666666,8503.96666666,8581.95,8334.46666666,8555.18333333,8400.2,8379.15,8317.5,8433.73333333,8219.15,8456.0,8631.133333329999,8566.8,8430.9
1736825470000,8671.21666666,8482.11666666,8625.43333333,8607.86666666,8527.95,8479.41666666,8603.133333329999,8738.8,8553.73333333,8676.35,8432.1,8332.08333333,8551.46666666,8595.66666666,8559.2,8525.46666666,8277.2,8644.25,8509.31666666,8565.73333333,8708.2,8470.9,8616.55,8511.71666666,8437.33333333,8405.91666666,8540.21666666,8288.33333333,8488.5,8674.25,8525.15,8528.93333333
1736825475000,8759.58333333,8552.633333329999,8592.23333333,8613.65,8550.86666666,8552.36666666,8666.7,8754.61666666,8596.25,8763.21666666,8444.06666666,8357.33333333,8553.85,8642.43333333,8583.61666666,8592.73333333,8348.883333329999,8727.2,8583.65,8626.23333333,8680.51666666,8502.383333329999,8678.05,8552.71666666,8509.08333333,8406.4,8592.36666666,8305.16666666,8516.95,8719.33333333,8542.85,8594.43333333
1736825480000,8773.15,8574.883333329999,8601.2,8644.633333329999,8525.25,8649.6,8727.31666666,8739.1,8630.883333329999,8702.15,8518.35,8429.7,8600.36666666,8696.18333333,8616.73333333,8699.133333329999,8447.28333333,8707.03333333,8620.03333333,8654.65,8773.21666666,8579.35,8705.83333333,8561.53333333,8529.133333329999,8484.16666666,8601.95,8363.66666666,8584.35,8757.633333329999,8519.95,8620.0
1736825485000,8694.5,8579.05,8550.45,8689.43333333,8555.23333333,8581.9,8729.0,8780.93333333,8619.15,8722.06666666,8556.133333329999,8470.51666666,8546.25,8687.9,8700.48333333,8622.08333333,8373.16666666,8728.21666666,8649.05,8661.56666666,8828.9,8571.7,8713.36666666,8596.51666666,8536.16666666,8527.78333333,8580.28333333,8404.08333333,8591.83333333,8839.21666666,8562.3,8587.55
1736825490000,8686.11666666,8683.68333333,8632.8,8827.48333333,8596.35,8600.85,8826.18333333,8840.46666666,8664.71666666,8797.05,8591.03333333,8510.8,8639.23333333,8751.95,8727.93333333,8641.36666666,8396.5,8735.1,8749.45,8765.56666666,8833.83333333,8553.9,8816.26666666,8641.41666666,8631.8,8575.383333329999,8608.5,8440.6,8683.6,8868.133333329999,8694.36666666,8616.03333333
1736825495000,8798.8,8605.45,8821.33333333,8851.3,8633.58333333,8637.0,8784.5,8877.53333333,8782.48333333,8842.0,8595.16666666,8494.93333333,8663.8,8796.1,8708.33333333,8678.15,8484.95,8798.68333333,8678.91666666,8728.633333329999,8952.66666666,8639.23333333,8780.96666666,8729.36666666,8603.91666666,8668.01666666,8664.66666666,8441.15,8662.46666666,8839.4,8665.133333329999,8654.71666666
1736825500000,8900.2,8678.23333333,8809.68333333,8828.95,8617.16666666,8698.7,8785.45,8886.15,8737.73333333,8839.65,8604.5,8492.16666666,8672.2,8779.633333329999,8725.78333333,8741.66666666,8487.4,8795.41666666,8725.55,8757.28333333,8905.58333333,8650.91666666,8808.35,8713.03333333,8629.4,8583.65,8714.11666666,8451.78333333,8662.75,8834.01666666,8665.133333329999,8694.1
1736825505000,8793.48333333,8640.53333333,8742.66666666,8804.883333329999,8598.36666666,8712.86666666,8815.15,8833.56666666,8712.98333333,8752.78333333,8541.93333333,8527.5,8679.48333333,8825.43333333,8702.58333333,8755.01666666,8507.86666666,8800.5,8681.28333333,8725.41666666,8917.133333329999,8666.6,8778.93333333,8691.53333333,8593.81666666,8614.93333333,8743.08333333,8409.2,8690.65,8816.95,8622.43333333,8744.16666666
1736825510000,8632.43333333,8596.71666666,8737.26666666,8821.45,8558.55,8654.83333333,8819.56666666,8779.68333333,8759.18333333,8755.65,8603.01666666,8526.81666666,8631.71666666,8755.633333329999,8672.23333333,8696.93333333,8440.28333333,8812.78333333,8642.83333333,8680.58333333,8920.43333333,8580.5,8731.98333333,8701.91666666,8549.93333333,8577.76666666,8671.68333333,8456.56666666,8699.93333333,8803.23333333,8622.43333333,8689.15
1736825515000,8714.21666666,8623.46666666,8664.28333333,8787.28333333,8645.95,8624.66666666,8820.93333333,8884.16666666,8681.81666666,8825.45,8594.91666666,8515.25,8691.9,8743.28333333,8756.7,8664.53333333,8425.16666666,8742.78333333,8673.81666666,8711.43333333,8919.96666666,8580.61666666,8763.08333333,8654.133333329999,8587.35,8546.85,8627.23333333,8391.85,8682.96666666,8886.45,8570.21666666,8631.18333333
1736825520000,8791.35,8648.883333329999,8771.23333333,8904.633333329999,8610.26666666,8683.15,8877.75,8821.83333333,8751.55,8835.11666666,8619.95,8525.86666666,8703.36666666,8808.883333329999,8608.133333329999,8722.58333333,8468.73333333,8854.03333333,8694.23333333,8732.16666666,8940.36666666,8667.7,8784.8,8757.7,8604.68333333,8585.46666666,8732.18333333,8466.9,8727.46666666,8822.01666666,8672.633333329999,8718.46666666
1736825525000,8645.21666666,8517.26666666,8713.46666666,8720.95,8588.65,8711.91666666,8646.03333333,8806.55,8752.0,8698.83333333,8480.26666666,8391.0,8523.633333329999,8762.26666666,8759.08333333,8750.65,8458.31666666,8779.96666666,8569.93333333,8608.61666666,9002.25,8642.81666666,8650.51666666,8670.03333333,8482.4,8603.33333333,8669.18333333,8333.1,8522.8,8756.01666666,8620.383333329999,8674.18333333
1736825530000,8806.33333333,8695.08333333,8681.383333329999,8829.6,8690.3,8591.18333333,8851.21666666,8859.53333333,8621.81666666,8800.91666666,8591.73333333,8536.81666666,8706.55,8684.45,8771.08333333,8623.93333333,8376.883333329999,8770.81666666,8745.36666666,8778.71666666,8742.53333333,8526.883333329999,8832.18333333,8615.8,8650.1,8440.01666666,8645.08333333,8440.91666666,8719.85,8875.75,8590.7,8648.28333333
1736825535000,8745.383333329999,8613.11666666,8774.883333329999,8891.05,8627.05,8653.31666666,8856.18333333,8848.71666666,8809.45,8823.5,8665.06666666,8564.01666666,8714.91666666,8831.53333333,8759.7,8695.33333333,8491.9,8865.65,8721.633333329999,8698.33333333,8983.55,8646.35,8753.7,8712.95,8568.65,8666.4,8702.96666666,8505.96666666,8739.03333333,8833.35,8652.28333333,8754.06666666
1736825540000,8798.11666666,8646.75,8742.16666666,8864.61666666,8646.16666666,8693.96666666,8819.15,8857.28333333,8707.15,8843.15,8606.28333333,8521.01666666,8642.46666666,8786.01666666,8721.883333329999,8735.53333333,8480.61666666,8803.48333333,8696.55,8730.73333333,8965.28333333,8640.7,8783.35,8702.4,8603.36666666,8635.1,8689.6,8463.51666666,8693.55,8821.28333333,8631.16666666,8677.48333333
1736825545000,8917.53333333,8653.11666666,8785.05,8814.21666666,8626.71666666,8696.633333329999,8811.15,8852.83333333,8731.98333333,8849.7,8595.8,8504.133333329999,8665.08333333,8795.56666666,8781.03333333,8740.28333333,8484.26666666,8825.53333333,8682.25,8736.01666666,8932.3,8659.41666666,8786.633333329999,8685.16666666,8596.633333329999,8591.11666666,8686.55,8447.61666666,8671.28333333,8853.05,8650.9,8702.36666666
1736825550000,8824.41666666,8691.65,8799.93333333,8867.81666666,8692.9,8718.1,8865.03333333,8906.78333333,8785.6,8878.65,8653.28333333,8575.36666666,8745.96666666,8806.133333329999,8744.06666666,8762.93333333,8498.133333329999,8863.45,8726.03333333,8777.383333329999,8924.81666666,8635.23333333,8775.35,8716.91666666,8654.98333333,8593.2,8706.11666666,8502.78333333,8739.55,8858.55,8650.9,8739.36666666
1736825555000,,,,,,,,,,,,8574.0,,,,,8483.35,8860.03333333,,,8982.98333333,,,,,,,,,,,
1736825560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
